timestamp,temperature,humidity,pressure
2025-05-25 16:04:50,39.48,35.63,999.08
2025-05-25 16:04:55,39.41,35.4,999.08
2025-05-25 16:05:00,39.5,35.48,999.09
2025-05-25 16:05:05,39.43,35.39,999.04
2025-05-25 16:05:10,39.53,35.15,999.08
2025-05-25 16:05:15,39.57,35.52,999.07
2025-05-25 16:05:20,39.55,35.11,999.03
2025-05-25 16:05:25,39.41,35.04,999.04
2025-05-25 16:05:30,39.5,35.4,999.08
2025-05-25 16:05:35,39.57,35.13,999.03
2025-05-25 16:05:40,39.59,35.4,999.08
2025-05-25 16:05:45,39.67,35.02,999.04
2025-05-25 16:05:50,39.44,35.29,999.04
2025-05-25 16:05:55,39.5,35.46,999.02
2025-05-25 16:06:00,39.59,35.45,999.05
2025-05-25 16:06:05,39.5,35.64,999.02
2025-05-25 16:06:10,39.57,35.17,999.01
2025-05-25 16:06:15,39.5,35.32,999.04
2025-05-25 16:06:20,39.51,33.82,999.06
2025-05-25 16:06:25,39.55,35.3,999.06
2025-05-25 16:06:30,39.51,36.31,999.07
2025-05-25 16:06:35,39.55,35.5,999.1
2025-05-25 16:06:40,39.51,35.41,999.08
2025-05-25 16:06:45,39.53,36.25,999.05
2025-05-25 16:06:50,39.57,36.54,999.11
2025-05-25 16:06:55,39.48,35.37,999.1
2025-05-25 16:07:00,39.62,35.35,999.08
2025-05-25 16:07:05,39.59,35.61,999.08
2025-05-25 16:07:10,39.57,35.62,999.05
2025-05-25 16:07:15,39.59,35.53,999.04
2025-05-25 16:07:20,39.55,35.43,999.02
2025-05-25 16:07:25,39.62,35.59,999.03
2025-05-25 16:07:30,39.51,35.39,999.04
2025-05-25 16:07:35,39.57,35.6,999.06
2025-05-25 16:07:40,39.44,35.69,999.1
2025-05-25 16:07:45,39.67,35.43,999.07
2025-05-25 16:07:50,39.64,35.41,999.1
2025-05-25 16:07:55,39.62,35.64,999.09
2025-05-25 16:08:00,39.51,35.39,999.09
2025-05-25 16:08:05,39.66,35.75,999.06
2025-05-25 16:08:10,39.64,35.62,998.98
2025-05-25 16:08:15,39.57,35.45,999.06
2025-05-25 16:08:20,39.69,35.54,998.99
2025-05-25 16:08:25,39.71,35.53,999.01
2025-05-25 16:08:30,39.67,35.38,999.02
2025-05-25 16:08:35,39.66,34.13,999.03
2025-05-25 16:08:40,39.71,35.05,999.02
2025-05-25 16:08:45,39.59,35.63,999.03
2025-05-25 16:08:50,39.62,34.96,999.05
2025-05-25 16:08:55,39.67,35.34,999.09
2025-05-25 16:09:00,39.59,34.38,999.09
2025-05-25 16:09:05,39.64,35.1,999.12
2025-05-25 16:09:10,39.59,35.46,999.1
2025-05-25 16:09:15,39.62,35.5,999.07
2025-05-25 16:09:20,39.67,35.69,999.11
2025-05-25 16:09:25,39.55,34.93,999.06
